"cid","name","address","city","state","zip","latitude","longitude"
18,"CHINLE COMPREHENSIVE HEALTH CARE FACILITY","OFF HIGHWAY 191, PHS/IHS DR","CHINLE","AZ",86503,"36.15760286200000","-109.6081005990000"
9,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NEWNAN","2101 EAST NEWNAN CROSSING BLVD","NEWNAN","GA",30265,"33.36287460000010","-84.7516267180000"
9,"MEDICAL CENTER NAVICENT HEALTH","777 HEMLOCK STREET","MACON","GA",31201,"32.83325388300010","-83.6355053170000"
9,"WELLSTAR NORTH FULTON HOSPITAL","3000 HOSPITAL BOULEVARD","ROSWELL","GA",30076,"34.06332131800010","-84.3199724679999"
9,"ST MARY'S GOOD SAMARITAN HOSPITAL","1201 SILOAM HIGHWAY","GREENSBORO","GA",30642,"33.57248429400000","-83.1728377990000"
6,"RIVERVIEW HOSPITAL","395 WESTFIELD RD","NOBLESVILLE","IN",46060,"40.04581762000000","-86.0235218530000"
17,"VA MEDICAL CENTER - LIVERMORE DIVISION","4951 ARROYO RD","LIVERMORE","CA",94550,"37.62555427200000","-121.7631033730000"
9,"ST MARY'S GOOD SAMARITAN HOSPITAL","5401 LAKE OCONEE PARKWAY","GREENSBORO","GA",30642,"33.48143223600000","-83.2422251130000"
9,"ST MARY'S SACRED HEART HOSPITAL INC","367 CLEAR CREEK PARKWAY","LAVONIA","GA",30553,"34.43972190500010","-83.1323938359999"
12,"ST ELIZABETHS MEDICAL CENTER","1200 GRANT BOULEVARD WEST","WABASHA","MN",55981,"44.38778872200000","-92.0473865890000"
12,"AVERA ST MARY'S HOSPITAL","801 EAST SIOUX AVENUE","PIERRE","SD",57501,"44.35980421800010","-100.3426267450000"
12,"MADISON COMMUNITY HOSPITAL","917 NORTH WASHINGTON AVENUE","MADISON","SD",57042,"44.01454423000010","-97.1104281270000"
12,"SANFORD ABERDEEN MEDICAL CENTER","2905 3RD AVE SE","ABERDEEN","SD",57401,"45.46302526400010","-98.4460844420000"
13,"TUFTS MEDICAL CENTER","800 WASHINGTON STREET","BOSTON","MA",2111,"42.34990000000000","-71.0640000000000"
9,"WELLSTAR PAULDING HOSPITAL","2518 JIMMY LEE SMITH PARKWAY","HIRAM","GA",30141,"33.90072829600010","-84.7807259070000"
13,"BOSTON MEDICAL CENTER - EAST NEWTON CAMPUS","88 EAST NEWTON STRET","BOSTON","MA",2118,"42.33700000000000","-71.0706000000000"
13,"MILESTONE FOUNDATION - EXTENDED CARE","28 PORTLAND AVENUE","OLD ORCHARD BEACH","ME",4064,"43.51929523500010","-70.3785217339999"
12,"WINONA HEALTH SERVICES","855 MANKATO AVENUE","WINONA","MN",55987,"44.03345769200010","-91.6229606269999"
13,"BRIGHAM AND WOMEN'S HOSPITAL","45 FRANCIS STREET","BOSTON","MA",2115,"42.33590000000000","-71.1068000000000"
14,"VA LONG BEACH HEALTHCARE SYSTEM","5901 E 7TH ST","LONG BEACH","CA",90822,"33.77663503300000","-118.1190785790000"
9,"CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM EAST CAMPUS","2400 HOSPITAL RD","TUSKEGEE","AL",36083,"32.44521831600000","-85.7121486110000"
13,"ATHOL MEMORIAL HOSPITAL","2033 MAIN STREET","ATHOL","MA",1331,"42.58550000000000","-72.2089000000000"
13,"UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS","55 LAKE AVENUE NORTH","WORCESTER","MA",1655,"42.27780000000010","-71.7617000000000"
13,"EMERSON HOSPITAL","133 OLD ROAD TO NINE ACRE CORNER","CONCORD","MA",1742,"42.45170000000010","-71.3758000000000"
13,"METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS","67 UNION STREET","NATICK","MA",1760,"42.28000000000000","-71.3355999999999"
13,"WINCHESTER HOSPITAL","41 HIGHLAND AVENUE","WINCHESTER","MA",1890,"42.46600000000010","-71.1228000000000"
12,"AVERA SACRED HEART HOSPITAL","501 SUMMIT STREET","YANKTON","SD",57078,"42.87325454500010","-97.4081910199999"
12,"SD HUMAN SERVICES CENTER","3515 BROADWAY AVE","YANKTON","SD",57078,"42.91477296700000","-97.4012591740000"
19,"HENRICO DOCTORS' HOSPITAL","1602 SKIPWITH ROAD","RICHMOND","VA",23229,"37.60437941800010","-77.5398856660000"
13,"BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","GREENFIELD","MA",1301,"42.59570000000010","-72.5923000000000"
13,"MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS","271 CAREW STREET","SPRINGFIELD","MA",1102,"42.11513794600010","-72.5933056979999"
19,"LEWISGALE HOSPITAL MONTGOMERY","3700 SOUTH MAIN STREET","BLACKSBURG","VA",24060,"37.18720636800000","-80.4110116959999"
13,"BAY STATE WING MEMORIAL HOSPITAL AND MEDICAL CENTERS","40 WRIGHT STREET","PALMER","MA",1069,"42.16960000000010","-72.3418000000000"
19,"ST ELIZABETH YOUNGSTOWN HOSPITAL","1044 BELMONT AVENUE","YOUNGSTOWN","OH",44501,"41.11401499600000","-80.6573145469999"
18,"REGIONAL REHABILITATION INSTITUTE","2908 5TH STREET","RAPID CITY","SD",57701,"44.05682021300000","-103.2264615180000"
19,"AULTMAN ORRVILLE HOSPITAL","832 SOUTH MAIN STREET","ORRVILLE","OH",44667,"40.83218234800010","-81.7636826830000"
16,"TIPPAH COUNTY HOSPITAL","1005 CITY AVENUE NORTH","RIPLEY","MS",38663,"34.73938981400000","-88.9502473350000"
13,"LAHEY CLINIC MEDICAL CENTER","41 MALL ROAD","BURLINGTON","MA",1805,"42.48830000000000","-71.1989000000000"
6,"ST VINCENT HOSPITAL","2001 W 86TH ST","INDIANAPOLIS","IN",46260,"39.90898744700010","-86.1957322180000"
19,"WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","WOOSTER","OH",44691,"40.82088746700000","-81.9321614650000"
12,"LIFESCAPE","2501 WEST 26TH STREET","SIOUX FALLS","SD",57105,"43.52875564600000","-96.7553041309999"
19,"VIRGINIA BEACH PSYCHIATRIC CENTER","1100 FIRST COLONIAL ROAD","VIRGINIA BEACH","VA",23454,"36.86623923000010","-76.0283735760000"
12,"ABBOTT NORTHWESTERN HOSPITAL","800 EAST 28TH STREET","MINNEAPOLIS","MN",55407,"44.95411431400000","-93.2613570130000"
12,"FAIRVIEW SOUTHDALE HOSPITAL","6401 FRANCE AVENUE SOUTH","EDINA","MN",55435,"44.88604042300010","-93.3269014220000"
12,"GILLETTE CHILDRENS SPEC HOSP","200 UNIVERSITY AVENUE EAST","ST PAUL","MN",55101,"44.95673249000000","-93.0965494389999"
12,"NORTH MEMORIAL MEDICAL CENTER","3300 OAKDALE NORTH","ROBBINSDALE","MN",55422,"45.01369286000000","-93.3227769119999"
12,"PRAIRIE RIDGE HOSP HLTH SERV","930 FIRST STREET NORTHEAST","ELBOW LAKE","MN",56531,"45.99430867200000","-95.9639932980000"
12,"ST JOSEPHS HOSPITAL","45 W 10TH STREET","ST PAUL","MN",55102,"44.94855494900000","-93.0999002039999"
12,"UNIVERSITY OF MN MED CTR","2450 RIVERSIDE AVENUE","MINNEAPOLIS","MN",55454,"44.96773393300000","-93.2380751740000"
12,"MAPLE GROVE HOSPITAL","9875 HOSPITAL DRIVE","MAPLE GROVE","MN",55369,"45.13288920200010","-93.4812126660000"
16,"STONE COUNTY HOSPITAL","1434 EAST CENTRAL AVENUE","WIGGINS","MS",39577,"30.84486813600010","-89.1157710630000"
13,"MAYO REGIONAL HOSPITAL","897 WEST MAIN STREET","DOVER FOXCROFT","ME",4426,"45.18767061300010","-69.2379929269999"
12,"LAKE REGION HEALTHCARE CORP","712 SOUTH CASCADE","FERGUS FALLS","MN",56538,"46.27712379200010","-96.0733662850000"
12,"MERCY HOSPITAL","4572 STATE HWY 61","MOOSE LAKE","MN",55767,"46.44149839200000","-92.7734687640000"
12,"ORTONVILLE AREA HEALTH SERVICE","450 EASTVOLD AVE","ORTONVILLE","MN",56278,"45.31536791900000","-96.4458158799999"
12,"PERHAM HEALTH","1000 CONEY STREET WEST","PERHAM","MN",56573,"46.59380922900000","-95.5931604050000"
13,"LINCOLN HOSPITAL","234 E 149TH ST","BRONX","NY",10451,"40.81717305300000","-73.9243766510000"
12,"LAKE VIEW MEMORIAL HOSPITAL","325 ELEVENTH AVENUE","TWO HARBORS","MN",55616,"47.03009766500000","-91.6663413260000"
12,"RAINY LAKE MEDICAL CENTER","1400 HIGHWAY 71","INTERNATIONAL FALLS","MN",56649,"48.59480201800010","-93.4317703390000"
16,"ST. LANDRY EXTENDED CARE HOSPITAL","3983 I-49 S. SERVICE RD., 2ND FLOOR","OPELOUSAS","LA",70570,"30.47171629000010","-92.0796131510000"
12,"JOHNSON MEMORIAL HOSP & HOME","1282 WALNUT STREET","DAWSON","MN",56232,"44.93134595200010","-96.0666708980000"
12,"SANFORD MEDICAL CENTER WHEATON","401 12TH STREET NORTH","WHEATON","MN",56296,"45.80907486000010","-96.5012910149999"
12,"SANFORD MED CTR THIEF RVR FALL","120 LABREE AVENUE SOUTH","THIEF RIVER FALLS","MN",56701,"48.11621951700000","-96.1801583840000"
12,"RIVERVIEW HOSPITAL & NSG HOME","323 SOUTH MINNESOTA","CROOKSTON","MN",56716,"47.77297099600000","-96.6179559380000"
12,"FAIRVIEW LAKES MEDICAL CENTER","5200 FAIRVIEW BLVD","WYOMING","MN",55092,"45.32172051900010","-93.0004675420000"
12,"FIRSTLIGHT HEALTH SYSTEM","301 S HWY 65","MORA","MN",55051,"45.87477744400010","-93.2912090130000"
16,"BAPTIST REHABILITATION-GERMANTOWN","2100 EXETER ROAD","GERMANTOWN","TN",38138,"35.09262143200000","-89.8010902040000"
12,"ESSENTIA HEALTH ST MARYS MED","407 EAST THIRD STREET","DULUTH","MN",55805,"46.79368533500010","-92.0958870599999"
12,"KITTSON MEMORIAL HOSPITAL","1010 SOUTH BIRCH","HALLOCK","MN",56728,"48.76711939500010","-96.9402113680000"
12,"LIFECARE MEDICAL CENTER","715 DELMORE DRIVE","ROSEAU","MN",56751,"48.83923613600010","-95.7604056210000"
12,"CARRIS HEALTH LLC-RICE MEMORIAL HOSPITAL","301 BECKER AVENUE SOUTHWEST","WILLMAR","MN",56201,"45.12013819300010","-95.0460918150000"
12,"ST FRANCIS REGIONAL MED CENTER","1455 ST FRANCIS AVENUE","SHAKOPEE","MN",55379,"44.77126299800010","-93.5028972809999"
12,"ST LUKES HOSPITAL","915 EAST FIRST STREET","DULUTH","MN",55805,"46.79710125000000","-92.0873907709999"
12,"UNIVERSITY MEDICAL CTR MESABI","750 EAST 34TH STREET","HIBBING","MN",55746,"47.40883705800010","-92.9298983620000"
13,"ST LUKE'S QUAKERTOWN HOSPITAL","1021 PARK AVENUE","QUAKERTOWN","PA",18951,"40.43813714400010","-75.3485949289999"
12,"MERCY HOSPITAL","4050 COON RAPIDS BLVD","COON RAPIDS","MN",55433,"45.18321508500000","-93.3696456179999"
12,"MEEKER MEM HOSP","612 SOUTH SIBLEY AVENUE","LITCHFIELD","MN",55355,"45.11965271100010","-94.5292282820000"
12,"RIVERWOOD HEALTHCARE CENTER","200 BUNKER HILL DRIVE","AITKIN","MN",56431,"46.52971167200010","-93.6984455240000"
19,"FRANKLIN WOODS COMMUNITY HOSPITAL","300 MED TECH PARKWAY","JOHNSON CITY","TN",37604,"36.33630383200010","-82.4020644660000"
12,"HUTCHINSON AREA HEALTH CARE","1095 HIGHWAY 15 SOUTH","HUTCHINSON","MN",55350,"44.87580025500010","-94.3735167940000"
12,"RIDGEVIEW MEDICAL CENTER","500 MAPLE ST S","WACONIA","MN",55387,"44.84316551500010","-93.7923794800000"
16,"TENNOVA HEALTHCARE - HARTON","1801 NORTH JACKSON STREET","TULLAHOMA","TN",37388,"35.38210292400000","-86.2312598210000"
12,"CUYUNA REGIONAL MEDICAL CENTER","320 EAST MAIN STREET","CROSBY","MN",56441,"46.48174273300000","-93.9458784420000"
12,"ESSENTIA HEALTH ST JOSEPHS MED","523 NORTH THIRD STREET","BRAINERD","MN",56401,"46.36191726400010","-94.2058888650000"
12,"FAIRVIEW NORTHLAND REG HOSP","911 NORTHLAND DRIVE","PRINCETON","MN",55371,"45.55852040300000","-93.5900222040000"
12,"ST CLOUD HOSPITAL","1406 SIXTH AVENUE NORTH","ST CLOUD","MN",56303,"45.57466058900010","-94.1690911269999"
12,"STEVENS COMMUNITY MED CENTER","400 EAST FIRST STREET","MORRIS","MN",56267,"45.58489853800010","-95.9050304460000"
12,"ST FRANCIS HEALTHCARE CAMPUS","2400 ST FRANCIS DRIVE","BRECKENRIDGE","MN",56520,"46.29153523500000","-96.5884288299999"
12,"CARRIS HEALTH REDWOOD AREA HOSPITAL","100 FALLWOOD ROAD","REDWOOD FALLS","MN",56283,"44.53650995800010","-95.1065127560000"
13,"RIVERVIEW PSYCHIATRIC CENTER","250 ARSENAL STREET","AUGUSTA","ME",4330,"44.29949223200000","-69.7706072719999"
9,"GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PKWY","MYRTLE BEACH","SC",29572,"33.75843943400000","-78.8201067790000"
12,"RIDGEVIEW SIBLEY MEDICAL CENTER","601 WEST CHANDLER","ARLINGTON","MN",55307,"44.61067394200010","-94.0852375310000"
13,"UHS BINGHAMTON GENERAL HOSPITAL","10 42 MITCHELL AVENUE","BINGHAMTON","NY",13790,"42.08631555300010","-75.9144437980000"
13,"UHS WILSON MEMORIAL HOSPITAL","33 57 HARRISON STREET","JOHNSON CITY","NY",13790,"42.11419939200000","-75.9585235100000"
13,"FRANKLIN MEMORIAL HOSPITAL","111 FRANKLIN HEALTH","FARMINGTON","ME",4938,"44.62663259800010","-70.1628671750000"
12,"DISTRICT ONE HOSPITAL","200 STATE AVENUE","FARIBAULT","MN",55021,"44.28871331700000","-93.2578532980000"
12,"FAIRVIEW RIDGES HOSPITAL","201 EAST NICOLLET BOULEVARD","BURNSVILLE","MN",55337,"44.74901931900010","-93.2725919360000"
12,"MAYO CLINIC HEALTH SYS L C","500 WEST GRANT STREET","LAKE CITY","MN",55041,"44.45943098200010","-92.2877649460000"
12,"REGINA MEDICAL CENTER","1175 NININGER ROAD","HASTINGS","MN",55033,"44.74725172800000","-92.8732831199999"
13,"AUBURN COMMUNITY HOSPITAL","17 LANSING ST","AUBURN","NY",13021,"42.94135309100010","-76.5643682469999"
17,"ASANTE ASHLAND COMMUNITY HOSPITAL","280 MAPLE STREET","ASHLAND","OR",97520,"42.20592293400010","-122.7249484130000"
19,"WESTFIELD MEMORIAL HOSPITAL","189 E MAIN ST","WESTFIELD","NY",14787,"42.32869812900000","-79.5698087680000"
13,"NORTHERN LIGHT MAINE COAST HOSPITAL","50 UNION STREET","ELLSWORTH","ME",4605,"44.54702595300010","-68.4161550319999"
4,"ST CHARLES MEDICAL CENTER BEND","2500 NE NEFF ROAD","BEND","OR",97701,"44.06791504100000","-121.2691343130000"
17,"PROVIDENCE MEDFORD MEDICAL CENTER","1111 CRATER LAKE AVENUE","MEDFORD","OR",97504,"42.33962489700010","-122.8627198470000"
4,"HARNEY DISTRICT HOSPITAL","557 W WASHINGTON STREET","BURNS","OR",97720,"43.58820749800000","-119.0607235890000"
19,"BROOKS MEMORIAL HOSPITAL","529 CENTRAL AVE","DUNKIRK","NY",14048,"42.47994514100000","-79.3345946020000"
12,"NORTHFIELD CITY HOSPITAL & NSG","2000 NORTH AVENUE","NORTHFIELD","MN",55057,"44.47357736000000","-93.1917234420000"
17,"CURRY GENERAL HOSPITAL","94220 FOURTH STREET","GOLD BEACH","OR",97444,"42.41131938700000","-124.4185244650000"
4,"BAY AREA HOSPITAL","1775 THOMPSON ROAD","COOS BAY","OR",97420,"43.38340650800010","-124.2329952970000"
4,"COQUILLE VALLEY HOSPITAL DISTRICT","940 EAST 5TH STREET","COQUILLE","OR",97423,"43.17944271200000","-124.1793860070000"
4,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY","ROSEBURG","OR",97471,"43.24156212200010","-123.3667110980000"
4,"MINIDOKA MEMORIAL HOSPITAL","1224 8TH STREET","RUPERT","ID",83350,"42.62039728600010","-113.6860966820000"
4,"KADLEC MEDICAL CENTER","888 SWIFT BLVD","RICHLAND","WA",99352,"46.28134337600010","-119.2819559830000"
4,"BOISE VA MEDICAL CENTER","500 FORT STREET","BOISE","ID",83702,"43.62121664600010","-116.1902767020000"
8,"ST. MARY'S REGIONAL MEDICAL CENTER","305 SOUTH FIFTH STREET","ENID","OK",73701,"36.39375291500010","-97.8712858929999"
4,"ST. LUKE'S JEROME","709 NORTH LINCOLN STREET","JEROME","ID",83338,"42.73006857800000","-114.5192142300000"
4,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO","351 SW 9TH STREET","ONTARIO","OR",97914,"44.02533301900010","-116.9776920110000"
19,"DOCTORS DIAGNOSTIC CENTER- WILLIAMSBURG","120 KINGS WAY","WILLIAMSBURG","VA",23185,"37.25551282100000","-76.7405978390000"
19,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL","800 OAK STREET","FARMVILLE","VA",23901,"37.30267954500000","-78.4043158880000"
19,"UNIVERSITY OF VIRGINIA MEDICAL CENTER","1215 LEE STREET","CHARLOTTESVILLE","VA",22906,"38.03133979600010","-78.4986870780000"
19,"UVA HEALTHSOUTH REHABILITATION HOSPITAL","515 RAY C. HUNT DRIVE","CHARLOTTESVILLE","VA",22903,"38.02492365100010","-78.5250747859999"
19,"SPOTSYLVANIA REGIONAL MEDICAL CENTER","4600 SPOTSYLVANIA PARKWAY","FREDERICKSBURG","VA",22408,"38.21751607000000","-77.4959513589999"
19,"TWIN COUNTY REGIONAL HOSPITAL","200 HOSPITAL DRIVE","GALAX","VA",24333,"36.67066197400000","-80.9239286950000"
19,"BON SECOURS MARYVIEW MEDICAL CENTER","3636 HIGH STREET","PORTSMOUTH","VA",23707,"36.83663636100000","-76.3474318739999"
19,"SENTARA HALIFAX REGIONAL HOSPITAL","2204 WILBORN AVENUE","SOUTH BOSTON","VA",24592,"36.71211512300000","-78.9145514269999"
19,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER","2300 OPITZ BOULEVARD","WOODBRIDGE","VA",22191,"38.63707253600010","-77.2863494240000"
19,"NAVAL HEALTH CLINIC (JOHN HENRY BALCH)","3259 CATLIN AVENUE","QUANTICO","VA",22134,"38.51265346300000","-77.3084054019999"
19,"CHILDREN'S HOSPITAL OF THE KINGS DAUGHTERS","601 CHILDRENS LANE","NORFOLK","VA",23507,"36.86252074300010","-76.3016762270000"
19,"SENTARA NORFOLK GENERAL HOSPITAL","600 GRESHAM DRIVE","NORFOLK","VA",23507,"36.86217986900000","-76.3028441640000"
19,"BON SECOURS RICHMOND COMMUNITY HOSPITAL","1500 NORTH 28TH STREET","RICHMOND","VA",23223,"37.54016604200010","-77.4069398440000"
19,"CJW MEDICAL CENTER CHIPPENHAM CAMPUS","7101 JAHNKE ROAD","RICHMOND","VA",23225,"37.51389818300000","-77.5263938870000"
19,"CATAWBA HOSPITAL","5525 CATAWBA HOSPITAL DRIVE","CATAWBA","VA",24070,"37.39143133800010","-80.1098974530000"
19,"BON SECOURS MARY IMMACULATE HOSPITAL","2 BERNARDINE DRIVE","NEWPORT NEWS","VA",23602,"37.14447262300010","-76.5116719250000"
19,"RIVERSIDE REGIONAL MEDICAL CENTER","500 J. CLYDE MORRIS BLVD","NEWPORT NEWS","VA",23601,"37.06424345600000","-76.4830342810000"
19,"SENTARA VIRGINIA BEACH GENERAL HOSPITAL","1060 FIRST COLONIAL ROAD","VIRGINIA BEACH","VA",23454,"36.86457360700010","-76.0264938019999"
8,"OKEENE MUNICIPAL HOSPITAL","207 EAST 'F' STREET","OKEENE","OK",73763,"36.11679890000000","-98.3153447140000"
19,"MARY WASHINGTON HOSPITAL","1001 SAM PERRY BOULEVARD","FREDERICKSBURG","VA",22401,"38.31152188800010","-77.4832286010000"
4,"LOURDES COUNSELING CENTER","1175 CARONDELET DRIVE","RICHLAND","WA",99352,"46.28312741200010","-119.2813074910000"
19,"JOHN RANDOLPH MEDICAL CENTER","411 WEST RANDOLPH ROAD","HOPEWELL","VA",23860,"37.30803777100000","-77.2912638729999"
19,"CARILION GILES MEMORIAL HOSPITAL","1 TAYLOR AVENUE","PEARISBURG","VA",24134,"37.32222391000000","-80.7225041810000"
19,"RIVERSIDE WALTER REED HOSPITAL","7519 HOSPITAL DRIVE","GLOUCESTER","VA",23061,"37.41981657900000","-76.5417757840000"
19,"LEE REGIONAL MEDICAL CENTER","1800 COMBS ROAD","PENNINGTON GAP","VA",24277,"36.74873879800000","-83.0507760060000"
8,"CONTINUOUS CARE CENTER OF TULSA","1923 S UTICA AVE","TULSA","OK",74104,"36.13373363000010","-95.9667367220000"
16,"THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL","10101 PARK ROWE AVENUE, STE 600","BATON ROUGE","LA",70810,"30.37991655800000","-91.0941424730000"
19,"SENTARA OBICI HOSPITAL","2800 GODWIN BOULEVARD","SUFFOLK","VA",23434,"36.77331467700000","-76.5811111750000"
8,"ST. JOHN BROKEN ARROW","1000 WEST BOISE CIRCLE","BROKEN ARROW","OK",74102,"36.07832931400000","-95.8007592540000"
8,"ST. JOHN OWASSO","12451 EAST 100TH STREET NORTH","OWASSO","OK",74055,"36.29917330300000","-95.8355296580000"
19,"CARILION FRANKLIN MEMORIAL HOSPITAL","180 FLOYD AVENUE","ROCKY MOUNT","VA",24151,"36.99404820600010","-79.8903478750000"
19,"VALLEY HEALTH WINCHESTER MEDICAL CENTER","1840 AMHERST STREET","WINCHESTER","VA",22601,"39.19428081300000","-78.1932250980000"
18,"IDAHO STATE HOSPITAL SOUTH","700 EAST ALICE STREET","BLACKFOOT","ID",83221,"43.18743022900000","-112.3347144250000"
19,"INOVA FAIRFAX HOSPITAL","3300 GALLOWS ROAD","FALLS CHURCH","VA",22042,"38.85819851800010","-77.2276801160000"
4,"MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET","SPRINGFIELD","OR",97477,"44.05348368200000","-123.0036900670000"
4,"PEACE HARBOR HOSPITAL","400 9TH STREET","FLORENCE","OR",97439,"43.97314192800010","-124.1174775630000"
4,"SACRED HEART UNIVERSITY DISTRICT","1255 HILYARD STREET","EUGENE","OR",97401,"44.04602129100000","-123.0817077530000"
4,"SACRED HEART MEDICAL CENTER RIVERBEND","3333 RIVERBEND DRIVE","SPRINGFIELD","OR",97477,"44.08136212100000","-123.0267417140000"
19,"UH GEAUGA MEDICAL CENTER","13207 RAVENNA RD","CHARDON","OH",44024,"41.50925799700010","-81.1890927919999"
19,"HEALTHSOUTH REHABILITATION HOSPITAL OF NORTHERN VIRGINIA","24330 MILLSTREAM DRIVE","ALDIE","VA",20105,"38.93912603500010","-77.5528218720000"
19,"LEWISGALE HOSPITAL ALLEGHANY","ONE ARCH LANE","LOW MOOR","VA",24457,"37.79218880400000","-79.8812189019999"
19,"SMYTH COUNTY COMMUNITY HOSPITAL","245 MEDICAL PARK DRIVE","MARION","VA",24354,"36.85202553200000","-81.4883674470000"
19,"HAYMARKET MEDICAL CENTER","15225 HEALTHCOTE BLVD","HAYMARKET","VA",20169,"38.82079040800010","-77.6428076220000"
19,"RIVERSIDE DOCTORS' HOSPITAL WILLIAMSBURG","1500 COMMONWEALTH AVENUE","WILLIAMSBURG","VA",23185,"37.25089547700000","-76.6683811970000"
19,"CJW MEDICAL CENTER JOHNSTON WILLIS CAMPUS","1401 JOHNSTON-WILLIS DRIVE","RICHMOND","VA",23235,"37.51068828300000","-77.5949411440000"
19,"CARILION NEW RIVER VALLEY MEDICAL CENTER","2900 LAMB CIRCLE","CHRISTIANSBURG","VA",24073,"37.08910230600000","-80.5054411070000"
13,"RUTLAND REGIONAL MEDICAL CENTER","160 ALLEN ST","RUTLAND","VT",5701,"43.59829408900000","-72.9552631600000"
13,"SPRINGFIELD HOSPITAL","25 RIDGEWOOD RD","SPRINGFIELD","VT",5156,"43.29801947000000","-72.4946523990000"
19,"CARILION ROANOKE COMMUNITY HOSPITAL","101 ELM AVENUE SE","ROANOKE","VA",24013,"37.26607748800010","-79.9392059199999"
6,"HARDIN MEMORIAL HOSPITAL","921 EAST FRANKLIN STREET","KENTON","OH",43326,"40.64664032600010","-83.5958506549999"
13,"THE UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE","BURLINGTON","VT",5401,"44.47973972300010","-73.1941205760000"
13,"GIFFORD MEDICAL CENTER","44 SOUTH MAIN ST","RANDOLPH","VT",5060,"43.91683958500000","-72.6654890000000"
4,"CASCADE MEDICAL CENTER","817 COMMERCIAL ST","LEAVENWORTH","WA",98826,"47.59445119800010","-120.6607867960000"
4,"JEFFERSON HEALTHCARE","834 SHERIDAN ST","PORT TOWNSEND","WA",98368,"48.10604332200010","-122.7892731910000"
4,"PEACEHEALTH SOUTHWEST MEDICAL CENTER","400 NE MOTHER JOSEPH PLACE","VANCOUVER","WA",98668,"45.62443750700000","-122.5807269600000"
9,"HAMPTON REGIONAL MEDICAL CENTER","595 W CAROLINA AVE","VARNVILLE","SC",29944,"32.85284807600000","-81.0900305119999"
9,"SELF REGIONAL HEALTHCARE","1325 SPRING ST","GREENWOOD","SC",29646,"34.17564361600010","-82.1565781899999"
9,"ST FRANCIS-EASTSIDE","125 COMMONWEALTH DR","GREENVILLE","SC",29615,"34.85128581500000","-82.3225491840000"
19,"OHIO STATE UNIVERSITY HOSPITALS","410 WEST 10TH AVENUE","COLUMBUS","OH",43210,"39.99426086200000","-83.0185653700000"
19,"RIVERSIDE METHODIST HOSPITAL","3535 OLENTANGY RIVER RD","COLUMBUS","OH",43214,"40.03056798900010","-83.0340170859999"
16,"ST. JOSEPH HOSPITAL","220 OVERTON AVE.","MEMPHIS","TN",38105,"35.15327358400000","-90.0418743019999"
14,"DIGNITY HEALTH AZ GENERAL HOSPITAL MESA, LLC","9130 EAST ELLIOT ROAD","MESA","AZ",85212,"33.35075182200010","-111.6369624820000"
9,"PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL","701 GROVE RD","GREENVILLE","SC",29605,"34.81864389000000","-82.4126485870000"
4,"ASTRA SUNNYSIDE COMMUNITY HOSPITAL","1016 TACOMA AVENUE","SUNNYSIDE","WA",98944,"46.32247960400010","-120.0066817580000"
4,"PEACEHEALTH ST JOHN MEDICAL CENTER","1615 DELAWARE LN","LONGVIEW","WA",98632,"46.13069363300010","-122.9417491970000"
16,"BEACON BEHAVIORAL HOSPITAL NORTHSHORE","64026 HWY 434, STE 300","LACOMBE","LA",70445,"30.35651134000010","-89.9160698730000"
16,"COMPASS BEHAVIORAL HEALTH - CROWLEY","713 NORTH AVENUE L","CROWLEY","LA",70527,"30.21933721400010","-92.3689427810000"
16,"RIVERSIDE HOSPITAL OF LOUISIANA","211 4TH STREET","ALEXANDRIA","LA",71301,"31.31484769900000","-92.4498992480000"
16,"RUSTON REGIONAL SPECIALTY HOSPITAL","1401 EZELL STREET","RUSTON","LA",71270,"32.51413779100010","-92.6315891710000"
19,"SPARTANBURG REGIONAL MEDICAL CENTER","101 E WOOD ST","SPARTANBURG","SC",29303,"34.96660045400010","-81.9394644929999"
6,"H B MAGRUDER MEMORIAL HOSPITAL","615 FULTON ST","PORT CLINTON","OH",43452,"41.50587467000000","-82.9330030450000"
16,"EXTENDED CARE OF SOUTHWEST LOUISIANA","2837 ERNEST STREET","LAKE CHARLES","LA",70601,"30.20505340300010","-93.2226202259999"
9,"TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY","1578 CLARENCE COKER HWY","TURBEVILLE","SC",29162,"33.88780193700010","-80.0812247580000"
